,station_name,lat,lng,city,district,village
413,一號橋(中壇),22.88355,120.49731,高雄市,旗山區,東平里
414,橋頭地方法院(2),22.7373,120.3042,高雄市,橋頭區,新莊里
415,金鴻山金寶塔,22.7169,120.39103,高雄市,仁武區,仁福里
416,灣仔內,22.64879,120.3149,高雄市,三民區,灣興里
417,三民公園(博愛路口),22.64535,120.30394,高雄市,三民區,達明里
418,明德橋,23.20228,120.79626,高雄市,桃源區,勤和里
419,圓通寺,22.54175,120.40434,高雄市,大寮區,義仁里
420,中山大學行政大樓,22.625,120.26591,高雄市,鼓山區,桃源里
421,土庫三路(清豐路口),22.7392,120.32829,高雄市,楠梓區,清豐里
422,東六新經路口,22.72457,120.30842,高雄市,楠梓區,瑞屏里
423,中正高中,22.626,120.33798,高雄市,苓雅區,正義里
424,紐約57街,22.6632,120.28843,高雄市,鼓山區,龍水里
425,中興北路,22.69534,120.43305,高雄市,大樹區,檨腳里
426,中洲二路口,22.58289,120.29077,高雄市,旗津區,上竹里
427,高師大燕巢校區(歸燕食巢),22.787,120.40476,高雄市,燕巢區,深水里
428,天鳳宮,22.58196,120.29144,高雄市,旗津區,上竹里
429,變電所(十全),22.64615,120.29346,高雄市,三民區,安邦里
430,港後路口,22.56713,120.33215,高雄市,小港區,港口里
431,三陽造船廠,22.57986,120.29315,高雄市,旗津區,上竹里
432,昭明,22.53971,120.40366,高雄市,大寮區,義仁里
433,佛公,22.57524,120.32534,高雄市,前鎮區,草衙里
434,湖底橋(杉林),22.98129,120.55347,高雄市,杉林區,上平里
435,隘丁寮,22.98286,120.55574,高雄市,杉林區,新庄里
436,球場路口,22.65506,120.33652,高雄市,鳥松區,大華里
437,中正路(通安路口),22.73127,120.25432,高雄市,梓官區,智蚵里
438,中洲國小,22.57807,120.29454,高雄市,旗津區,上竹里
439,哨船街,22.62258,120.26941,高雄市,鼓山區,哨船頭里
440,甲仙站,23.08258,120.58781,高雄市,甲仙區,西安里
441,濟公廟,23.08245,120.60016,高雄市,甲仙區,東安里
442,鳳林一路,22.5364,120.40166,高雄市,大寮區,義仁里
443,咖啡村,23.07526,120.61118,高雄市,甲仙區,東安里
444,鹽桑坑,23.07787,120.6211,高雄市,甲仙區,東安里
445,白雲橋,23.0631,120.6216,高雄市,甲仙區,西安里
446,上直瀨,23.07052,120.6465,高雄市,六龜區,荖濃里
447,下直瀨,23.07051,120.65351,高雄市,六龜區,荖濃里
448,上智橋,23.07138,120.66018,高雄市,六龜區,荖濃里
449,高中里,23.12971,120.71783,高雄市,桃源區,高中里
450,哨船頭,22.61975,120.26926,高雄市,鼓山區,哨船頭里
451,仁武高中,22.70147,120.35454,高雄市,仁武區,文武里
452,大順路口(建工路),22.64915,120.32278,高雄市,三民區,正順里
453,林內橋,22.53411,120.4009,高雄市,林園區,林內里
454,漁故鄉(蚵仔寮漁港),22.7275,120.25761,高雄市,梓官區,智蚵里
455,水安里,22.66266,120.41093,高雄市,大樹區,水寮里
456,水寮,22.66551,120.40958,高雄市,大樹區,水寮里
457,博愛職訓中心,22.64661,120.28939,高雄市,三民區,德西里
458,營口路,22.5698,120.37089,高雄市,小港區,松金里
459,海洋探索館(旗津漁港停車場),22.58942,120.28751,高雄市,旗津區,南汕里
460,岡山農工(嘉新西路),22.80221,120.29303,高雄市,岡山區,岡山里
461,苗圃,22.88916,120.6241,高雄市,六龜區,新寮里
462,水寮中山路,22.66705,120.40911,高雄市,大樹區,水寮里
463,經六路,22.72178,120.30035,高雄市,楠梓區,瑞屏里
464,林內,22.53177,120.39957,高雄市,林園區,林內里
465,高師大燕巢校區(致理大樓),22.78906,120.40597,高雄市,燕巢區,深水里
466,和平里,23.0386,120.66605,高雄市,六龜區,新發里
467,朝天宮(旗文路),22.90433,120.47923,高雄市,旗山區,永和里
468,嶺頂,22.90826,120.47456,高雄市,內門區,東埔里
469,石溝,22.91133,120.46624,高雄市,內門區,內南里
470,二層橋,22.91712,120.46231,高雄市,內門區,內南里
471,農會(內門),22.91737,120.45692,高雄市,內門區,觀亭里
472,觀音亭,22.91833,120.45387,高雄市,內門區,觀亭里
473,中埔,22.92002,120.45116,高雄市,內門區,中埔里
474,內門國中,22.92253,120.45337,高雄市,內門區,觀亭里
475,中厝,22.52949,120.39886,高雄市,林園區,中厝里
476,中埔頭,22.92349,120.45396,高雄市,內門區,觀亭里
477,菜公坑,22.92736,120.45675,高雄市,內門區,光興里
478,內埔橋,22.93178,120.4596,高雄市,內門區,內豊里
479,十三甲,22.93676,120.46151,高雄市,內門區,內豊里
480,內門國小,22.93957,120.46144,高雄市,內門區,內豊里
481,內門區公所,22.94165,120.46234,高雄市,內門區,內門里
482,內門,22.94509,120.4637,高雄市,內門區,內門里
483,內湖,22.9616,120.47184,高雄市,內門區,三平里
484,蘇遠埔,22.96688,120.46814,高雄市,內門區,木柵里
485,潭頭,22.52636,120.39718,高雄市,林園區,潭頭里
486,木柵,22.97558,120.46876,高雄市,內門區,木柵里
487,頂寮橋,22.98219,120.46961,高雄市,內門區,木柵里
488,椰樹橋,22.98934,120.46886,高雄市,內門區,內興里
489,內興里,22.99359,120.46728,高雄市,內門區,內興里
490,分水嶺,23.00086,120.46835,高雄市,內門區,內興里
491,茄冬橋,23.00517,120.46871,台南市,南化區,東和里
492,金馬寮,23.00834,120.4701,台南市,南化區,東和里
493,北頭,23.01571,120.47259,台南市,南化區,東和里
494,大坪,23.02171,120.47395,台南市,南化區,東和里
495,西部,23.03267,120.47517,台南市,南化區,西埔里
496,新金潭,22.52394,120.39689,高雄市,林園區,潭頭里
497,界址,23.03713,120.47736,台南市,南化區,西埔里
498,南化派出所,23.04245,120.47704,台南市,南化區,南化里
499,南化(加油站),23.04353,120.47855,台南市,南化區,南化里
500,孔宅,22.57957,120.37128,高雄市,小港區,孔宅里
501,溝坪路口,22.92304,120.4977,高雄市,旗山區,圓富里
502,舊圓潭,22.92461,120.49435,高雄市,旗山區,圓富里
503,西圓潭,22.92739,120.49278,高雄市,旗山區,圓富里
504,大埔尾,22.93154,120.49327,高雄市,旗山區,圓富里
505,大埔,22.93879,120.49215,高雄市,內門區,永富里
506,紅土崎,22.94435,120.49179,高雄市,內門區,永富里
507,介壽路,22.52028,120.396,高雄市,林園區,潭頭里
508,太祖廟,22.94837,120.49143,高雄市,內門區,永富里
509,萊仔坑,22.95522,120.49371,高雄市,內門區,永富里
510,埔頂,22.95972,120.49548,高雄市,內門區,永富里
511,龍山路口,22.96571,120.49776,高雄市,內門區,永富里
512,寶林,22.96769,120.49771,高雄市,內門區,永富里
513,寶山公園,22.97204,120.49762,高雄市,內門區,永富里
514,市仔尾寮,22.97558,120.49758,高雄市,內門區,永吉里
515,田螺窟,22.97821,120.49787,高雄市,內門區,永吉里
516,頂庄,22.9823,120.50043,高雄市,內門區,永興里
517,永興社區,22.98558,120.50172,高雄市,內門區,永興里
518,清水岩路口,22.51722,120.39544,高雄市,林園區,潭頭里
519,藤坑口,22.9885,120.50224,高雄市,內門區,永興里
520,南溝坪,22.9905,120.50168,高雄市,內門區,溝坪里
521,興天宮,22.99273,120.50069,高雄市,內門區,溝坪里
522,溝坪,22.99418,120.5009,高雄市,內門區,溝坪里
523,頭社,22.99921,120.50276,高雄市,內門區,溝坪里
524,頂頭社,23.00135,120.50338,高雄市,內門區,溝坪里
525,竹圍,23.00332,120.50797,高雄市,內門區,金竹里
526,金竹國小,23.00896,120.51373,高雄市,內門區,金竹里
527,金瓜寮,23.01285,120.51993,高雄市,內門區,金竹里
528,竹峰寺,23.01384,120.5239,高雄市,內門區,金竹里
529,峰山里,22.87622,120.35341,高雄市,阿蓮區,峰山里
530,埤子尾(中山路),22.85988,120.3243,高雄市,阿蓮區,崗山里
531,土庫(阿蓮),22.8426,120.32061,高雄市,阿蓮區,玉庫里
532,北文街口,22.64084,120.36916,高雄市,鳳山區,鎮北里
533,德松路口,22.76395,120.30755,高雄市,橋頭區,德松里
534,林園站,22.50193,120.38784,高雄市,林園區,頂厝里
535,捷運青埔站(成功南路),22.74369,120.31686,高雄市,橋頭區,橋南里
536,水管路口(高楠公路),22.70441,120.32397,高雄市,仁武區,高楠里
537,員工服務中心,22.72385,120.30656,高雄市,楠梓區,瑞屏里
538,木業公司(梓官),22.74432,120.25703,高雄市,梓官區,赤東里
539,大遼里,22.77693,120.30013,高雄市,岡山區,劉厝里
540,中山一路口,22.63442,120.3035,高雄市,新興區,黎明里
541,輔英科大校區,22.60399,120.39169,高雄市,大寮區,永芳里
542,捷運楠梓加工區(加工區內),22.71916,120.30616,高雄市,楠梓區,瑞屏里
543,中鴻公司,22.53264,120.3716,高雄市,小港區,山明里
544,高英工商,22.59447,120.40204,高雄市,大寮區,三隆里
545,中山工商,22.60271,120.39704,高雄市,大寮區,會社里
546,東林西路,22.50312,120.39108,高雄市,林園區,頂厝里
547,南區資源回收廠(北林路),22.55012,120.37565,高雄市,小港區,山明里
548,長庚復健大樓,22.65046,120.35303,高雄市,鳥松區,鳥松里
549,文山高中,22.64847,120.35418,高雄市,鳥松區,鳥松里
550,慈濟大學推廣中心,22.80748,120.28529,高雄市,岡山區,灣裡里
551,太爺(中正路一段),22.90955,120.22636,高雄市,湖內區,太爺里
552,海峰,22.7635,120.3327,高雄市,橋頭區,中崎里
553,埔尾,23.05194,120.67569,高雄市,六龜區,新發里
554,文化街口,22.7877,120.29656,高雄市,岡山區,仁義里
555,果貿社區,22.671,120.28661,高雄市,左營區,果貿里
556,岡山農工,22.80241,120.29152,高雄市,岡山區,岡山里
557,茄萣電信局,22.90935,120.18437,高雄市,茄萣區,白雲里
558,台泥公司,22.81705,120.27383,高雄市,岡山區,本洲里
559,東方路口(東方技術學院),22.88166,120.24927,高雄市,湖內區,大湖里
560,大湖,22.88851,120.24283,高雄市,湖內區,大湖里
561,威武廟,22.90742,120.18396,高雄市,茄萣區,白雲里
562,田尾里,22.89458,120.24052,高雄市,湖內區,田尾里
563,仁佑診所,22.91003,120.22414,高雄市,湖內區,太爺里
564,圍內,22.90916,120.22089,高雄市,湖內區,葉厝里
565,分局,22.50931,120.39466,高雄市,林園區,林園里
566,葉厝甲,22.90878,120.21721,高雄市,湖內區,葉厝里
567,湖內農會,22.90865,120.21468,高雄市,湖內區,中賢里
568,湖內區公所(圍子內),22.90846,120.21133,高雄市,湖內區,文賢里
569,文賢里,22.90804,120.20866,高雄市,湖內區,中賢里
570,草仔寮-湖內,22.91198,120.19562,高雄市,湖內區,忠興里
571,林園高中,22.51349,120.39506,高雄市,林園區,林園里
572,白砂崙,22.91287,120.18509,高雄市,茄萣區,萬福里
573,南白砂崙,22.91077,120.18463,高雄市,茄萣區,白雲里
574,茄萣區公所(茄萣國中),22.90639,120.18369,高雄市,茄萣區,白雲里
575,曾厝,22.90119,120.18406,高雄市,茄萣區,嘉安里
576,頂茄萣,22.89816,120.18472,高雄市,茄萣區,嘉福里
577,茄萣農會(下茄萣),22.8958,120.18507,高雄市,茄萣區,保定里
578,光萣,22.89273,120.18631,高雄市,茄萣區,大定里
579,成功橋,22.88991,120.187,高雄市,茄萣區,吉定里
580,創意北路,22.71464,120.30034,高雄市,楠梓區,宏榮里
581,力行路(永芳國小),22.60634,120.39652,高雄市,大寮區,永芳里
582,中山工商(力行路),22.60421,120.39789,高雄市,大寮區,永芳里
583,芎林六街口,22.74829,120.33144,高雄市,楠梓區,清豐里
584,大寮區公所,22.60456,120.39571,高雄市,大寮區,永芳里
585,一隧,22.93135,120.64416,高雄市,六龜區,新興里
586,勞動女性紀念公園,22.59443,120.28063,高雄市,旗津區,南汕里
587,五甲農會,22.59649,120.33356,高雄市,鳳山區,南和里
588,南京瑞隆東路口,22.60715,120.34576,高雄市,鳳山區,老爺里
589,哈瑪星旅運接駁中心(輕軌哈瑪星站),22.62118,120.27538,高雄市,鼓山區,麗興里
590,金福路口(草衙三路),22.57021,120.32956,高雄市,前鎮區,草衙里
591,創意南路,22.7132,120.30216,高雄市,楠梓區,宏榮里
592,竹仔門,22.86941,120.58238,高雄市,美濃區,龍肚里
593,晉禾公司,22.80752,120.2936,高雄市,岡山區,岡山里
594,漯底公園,22.76736,120.25598,高雄市,梓官區,梓信里
595,誠德里,22.62228,120.37598,高雄市,鳳山區,誠智里
596,柑提,22.83841,120.35189,高雄市,田寮區,新興里
597,輕軌夢時代站(統一時代百貨),22.59515,120.30508,高雄市,前鎮區,興邦里
598,龍肚路口,22.8754,120.57371,高雄市,美濃區,龍肚里
599,大學一街口,22.72686,120.29458,高雄市,楠梓區,藍田里
600,興達港立體停車場,22.87168,120.1944,高雄市,茄萣區,崎漏里
601,高雄中學,22.63796,120.29736,高雄市,三民區,建東里
602,五分仔,22.79481,120.24392,高雄市,彌陀區,鹽埕里
603,三塊厝,22.85427,120.22848,高雄市,路竹區,竹滬里
604,新竹滬,22.86141,120.22761,高雄市,路竹區,竹滬里
605,明誠路口(中華一路),22.66222,120.29261,高雄市,鼓山區,龍水里
606,大舍甲農會(大舍辦事處),22.74662,120.26167,高雄市,梓官區,大舍里
607,捷運南岡山站,22.78065,120.30046,高雄市,岡山區,大遼里
608,假日市集,22.87923,120.21419,高雄市,茄萣區,崎漏里
609,南保寧,22.83261,120.23482,高雄市,永安區,保寧里
610,保寧,22.83536,120.23471,高雄市,永安區,保寧里
611,下甲,22.84777,120.23038,高雄市,路竹區,新達里
612,大湖埤,22.87453,120.22507,高雄市,湖內區,海山里
613,興達遠洋漁港,22.87684,120.21429,高雄市,茄萣區,崎漏里
614,情人碼頭,22.88085,120.21139,高雄市,茄萣區,崎漏里
615,興達港(正大路),22.87882,120.20391,高雄市,茄萣區,崎漏里
616,崎漏,22.87751,120.18905,高雄市,茄萣區,崎漏里
617,北崎漏,22.87922,120.18848,高雄市,茄萣區,崎漏里
618,臺鐵新左營站,22.68876,120.30762,高雄市,左營區,尾北里
619,興達港海巡署基地,22.87639,120.20103,高雄市,茄萣區,崎漏里
620,茄萣郵局,22.90421,120.18702,高雄市,茄萣區,嘉賜里
621,白雲里,22.91199,120.1873,高雄市,茄萣區,白雲里
622,耶穌聖名堂,22.64894,120.34492,高雄市,鳥松區,大華里
623,新竹滬 ,22.86146,120.22747,高雄市,路竹區,頂寮里
624,大學東路口,22.72739,120.29044,高雄市,楠梓區,藍田里
625,中庄消防分隊(八德路口),22.63251,120.39635,高雄市,大寮區,中庄里
626,彌陀加油站,22.78992,120.24563,高雄市,彌陀區,鹽埕里
627,鹽埕,22.78724,120.24677,高雄市,彌陀區,鹽埕里
628,凱旋四路,22.60342,120.32361,高雄市,前鎮區,瑞竹里
629,活動中心(燕巢區),22.78264,120.36168,高雄市,燕巢區,南燕里
630,海光公司,22.55052,120.36545,高雄市,小港區,山明里
631,成功一路口,22.63146,120.29063,高雄市,前金區,新生里
632,楠梓火車站,22.72754,120.32565,高雄市,楠梓區,惠楠里
633,燕巢果菜市場,22.76021,120.3593,高雄市,燕巢區,鳳雄里
634,西溪路,22.49025,120.39309,高雄市,林園區,西溪里
635,鳳芸站,22.48704,120.39748,高雄市,林園區,鳳芸里
636,健仁醫院,22.72377,120.3294,高雄市,楠梓區,中陽里
637,頂庄棒球場,22.5884,120.35786,高雄市,鳳山區,過埤里
638,汕尾,22.48159,120.40958,高雄市,林園區,中汕里
639,常順街口,22.7329,120.3363,高雄市,楠梓區,五常里
640,中芸,22.49011,120.3974,高雄市,林園區,中芸里
641,高鐵總機廠,22.75985,120.34586,高雄市,燕巢區,鳳雄里
642,八德路口(大灣),22.67654,120.34037,高雄市,仁武區,大灣里
643,高雄科大(第一東校區),22.75812,120.33613,高雄市,橋頭區,中崎里
644,慈雲寺(楠梓區公所),22.73019,120.32716,高雄市,楠梓區,東寧里
645,電力公司(楠梓),22.73294,120.33056,高雄市,楠梓區,東寧里
646,楠梓派出所(旗楠路),22.73131,120.32899,高雄市,楠梓區,東寧里
647,立文路,22.66447,120.30586,高雄市,左營區,新上里
648,中芸國小(側門),22.48818,120.39602,高雄市,林園區,中芸里
649,楠陽國小,22.72504,120.3295,高雄市,楠梓區,中陽里
650,大學6街口,22.72379,120.28181,高雄市,楠梓區,中興里
651,華夏路口(重愛路),22.68704,120.3137,高雄市,左營區,福山里
652,桂德街口,22.58328,120.35744,高雄市,小港區,桂林里
653,三多三路口,22.61571,120.31192,高雄市,前鎮區,忠孝里
654,岡山文化中心(後門),22.78278,120.29952,高雄市,岡山區,大遼里
655,輕軌五權國小站(三多二路),22.62049,120.32511,高雄市,苓雅區,林榮里
656,大順一路口,22.65633,120.3088,高雄市,左營區,新上里
657,光華五福路口,22.6263,120.31473,高雄市,苓雅區,中正里
658,復興三路口,22.61142,120.31031,高雄市,前鎮區,盛豐里
659,三民區公所,22.64721,120.2999,高雄市,三民區,安邦里
660,育英路,22.79401,120.28193,高雄市,岡山區,協和里
661,仙峰宮站,22.72729,120.42326,高雄市,大樹區,三和里
